3709331554561	-16.3842	246.583	37.7215	225.74	70.7809	206.705
3709331566836	-16.3168	229.329	38.3253	212.053	71.116	200.103
3709331579330	-14.2805	213.265	39.9224	198.934	72.2427	195.832
3709331591407	-10.6725	197.351	42.4378	188.448	73.961	194.068
3709331603717	-5.25484	178.973	44.4493	180.105	74.8482	194.346
3709331616170	-0.847055	161.351	44.918	173.367	75.0352	194.644
3709331628328	3.14011	149.551	45.0402	170.932	75.7081	197.441
3709331640647	4.10771	145.451	44.7606	172.17	76.1775	201.178	14.4061
3709331652906	3.01457	149.495	44.4199	176.322	77.2173	205.28
3709331665282	1.77449	159.74	44.5356	183.339	78.4627	210.352
3709331677526	-0.219007	173.408	44.676	192.508	79.8096	217.169
3709331689825	-0.996321	188.534	45.4729	202.542	81.6181	224.774
3709331702175	-1.06962	203.322	46.4822	213.469	82.9169	233.252
3709331714399	-1.25154	217.386	47.902	224.755	84.3594	241.296
3709331726809	-0.729455	228.816	49.3849	236.272	85.263	249.849
3709331738983	-1.03427	242.416	50.7632	248.434	86.0825	258.36
3709331751284	-1.00905	256.124	51.7047	260.285	86.4384	265.773
3709331763646	-2.36318	268.859	51.8822	270.642	86.2458	272.02
3709331775938	-3.20986	280.637	52.2844	281.21	86.3897	278.949
3709331788233	-3.89728	291.602	52.3794	290.691	86.0967	284.624
3709331800497	-4.39855	300.909	52.3715	298.215	85.6506	288.706
3709331812863	-4.82973	310.1	52.5121	305.504	85.778	293.653
3709331825250	-5.22001	317.665	52.9755	312.115	86.1764	298.651
3709331837448	-5.73062	323.976	53.0542	318.239	86.1055	303.097
3709331849725	-6.23049	329.739	53.1478	323.516	86.1216	306.92
3709331862078	-6.37753	335.041	53.2812	328.23	86.139	310.122
3709331874367	-6.20614	340.29	53.2764	332.083	85.8193	312.459
3709331886561	-5.88725	345.039	53.0612	335.008	85.3105	313.887
3709331899078	-4.9815	348.968	52.9161	336.446	84.7831	313.737
3709331911210	-4.18463	352.369	52.7584	337.287	84.2212	313.252
3709331923495	-3.41887	355.084	52.5434	337.46	83.4737	312.063
